ID,Yield,Tensile,Elongation,C,Mn,S,P,Ni,Cu,Nb,Vintage,Grade_Name
960,41413.72847,74932.73493,35.6179141,0.171977804,0.866932126,0.025495377,0.018338654,0.025751757,0.056332708,0.002847848,1962.588876,Grade B
928,37160.80738,70537.12067,39.99550132,0.155275928,0.393065434,0.018402865,0.017408997,0.085776926,0.027671218,0.001441735,1945.995818,Grade B
1039,46500,62000,37.4,0.241,0.59,0.021,0.005,0.041,0.068,0.002,1968,X42
352,34783.42122,54647.39373,29.60551285,0.065819372,0.659461218,0.023207749,0.028883389,0.045309363,0.104820451,0.000975445,1954.070576,Grade A
1827,49528.59248,73317.48966,24.05678963,0.222587976,0.663354509,0.016642559,0.062218157,0.063080043,0.252805222,0.000471302,1956.140947,X46
3931,75157.23991,96765.19846,28.39534304,0.045929592,1.426668309,0.00276107,0.014883371,0.008863195,0.218273475,0.042602777,2013.652799,X70
2279,53508.40602,94410.68552,24.61754139,0.24117865,1.081217159,0.013453507,0.024075687,0.049023979,0.151552933,0.01031109,1967.796967,X52
3956,80377.88735,99677.75621,29.69267354,0.058378028,1.563430756,0.002989342,0.019818069,0.047430556,0.1238844,0.068491042,2007.644339,X70
1148,55083,69225,29.4,0.237,0.784,0.025,0.008,0.023,0.059,0.001,1966,X42
1066,67000,79500,15.4,0.195,0.87,0.019,0.01,0.014,0.021,0.001,1964,X42
2512,76781.40982,94413.739,27.10776229,0.16403446,0.457039829,0.014699535,0.015516847,0.052333019,0.064104397,0.011282744,1954.479553,X56
422,35260.71144,42428.83306,49.10388091,0.104475326,0.473524387,0.018764297,0.001936168,0.026044774,0.091858382,0.001248063,1944.020589,Grade A
1520,50000,65700,26.8,0.239,0.768,0.019,0.007,0.031,0.034,0.001,1954,X46
15,36803.32741,64238.19343,46.32325249,0.127587626,0.256380593,0.01608654,0.022464735,0.019226671,0.065964684,0.001415155,1952,Grade A
3883,83815.13004,96114.34572,29.43753585,0.039251935,1.514908053,0.003431537,0.016424794,0.069426715,0.276857335,0.060751312,2006.203649,X70
3677,72550.58216,96109.1746,33.88053231,0.161150311,1.479384268,0.016915298,0.016855079,0.012550639,0.082823537,0.054824276,1985.160323,X65
1867,47322.30399,82390.03481,32.36910684,0.196153847,0.707198589,0.014745317,0.053332772,0.054519301,0.235217358,0.000590924,1962.662219,X46
1521,52000,69500,32.1,0.2,0.67,0.01,0.005,0.013,0.075,0.001,1970,X46
1059,48800,65500,37.2,0.234,0.618,0.027,0.009,0.02,0.036,0.001,1954,X42
244,36836.5795,53328.98416,40.73168361,0.08551799,0.530717765,0.021770117,0.008957314,0.024416852,0.062795719,0.000731324,1951.089994,Grade A
1834,49850.35424,81180.68122,38.23802988,0.231325725,0.889400991,0.019674071,0.047437876,0.067003391,0.323911334,0.002457851,1959.940693,X46
3765,87500,98000,31.8,0.061,1.32,0.003,0.014,0.008,0.017,0.061,2007,X70
1634,54521.96209,74255.86351,27.06109253,0.199193071,0.749577317,0.018665769,0.046934603,0.078938673,0.275523006,0.001266757,1972,X46
905,43696.8485,71470.99969,31.61457841,0.20154065,0.363027461,0.014671617,0.012276197,0.066887152,0.059489431,0.000735721,1930.862589,Grade B
615,47900,76700,31.9,0.246,0.658,0.01,0.009,0.041,0.024,0.001,1990,Grade B
3781,79604.46942,98480.03041,28.62668055,0.056370465,1.449662576,0.004683702,0.009888558,0.120399072,0.000108017,0.070939189,2009.737243,X70
2830,77445.34224,116132.733,24.98411706,0.174882593,0.684579825,0.025003331,0.000643503,0.059303729,0.1277923,0.021206947,1956.528407,X56
927,40509.79017,73980.00407,33.67686524,0.127935165,0.544112441,0.027752756,0.005329868,0.0097736,0.121917059,0.000471185,1973.380109,Grade B
3451,73446.85371,85335.06804,28.10370402,0.159211079,0.947865227,0.002535468,0.008346338,0.003965424,0.081822846,0.071388357,1971.60854,X65
2673,77073.47738,97746.00428,21.42223164,0.219226833,0.140292736,0.011131016,0.017592283,0.09718876,0.13323171,0.012077266,1951.390965,X56
4010,81185.85505,94211.34182,33.10995923,0.056053758,1.598005217,0.002065635,0.011979126,0.085511447,0.159946976,0.039987273,2005.258718,X70
1365,64167.23,79946.3331,43.94134693,0.244219965,1.048938901,0.025088057,0.002897565,0.032359792,0.018466923,0.001008602,1978.790351,X42
3366,74496.28104,86157.12375,24.70500905,0.177403623,1.121984813,0.016128552,0.014746385,0.003879634,0.071054888,0.042539574,1973.962543,X65
1303,55001.60018,77662.03516,36.15548469,0.255107101,0.601565884,0.019688893,0.00793036,0.062375555,0.037173573,0.007627565,1946,X42
3563,71016.36795,84068.99564,34.88108577,0.170327482,1.419077581,0.024696916,0.013516843,0.010549421,0.043290065,0.034399311,1975.690055,X65
1211,53477.18559,68156.89208,26.65711542,0.259318123,0.191430157,0.026422573,0.006227805,0.052438262,0.062021625,0.003054338,1964,X42
515,48900,74000,30,0.246,0.353,0.014,0.006,0.008,0.013,0.001,1962,Grade B
2106,52000,73000,26.6,0.206,0.75,0.025,0.006,0.026,0.109,0.001,1968,X52
1118,58600,71200,30.7,0.09,0.741,0.014,0.007,0.008,0.02,0.018,1982,X42
3679,70880.92782,87452.53085,23.48511456,0.147116333,1.082565682,0.007312003,0.014883258,0.033646078,0.05600629,0.066895912,1990.408016,X65
1506,63500,79500,25.9,0.278,0.873,0.017,0.005,0.018,0.026,0.001,1965,X46
2810,76640.22567,110514.4,23.12997885,0.16299634,0.816515323,0.018301915,0.01302712,0.128593899,0.100352626,0.052507221,1951.263952,X56
2157,66500,92000,28.9,0.212,1.13,0.012,0.011,0.009,0.011,0.001,1962,X52
2926,74644.39844,86689.40745,33.51794174,0.234124781,1.075500707,0.013314711,0.0127662,0.018179699,0.051837709,0.010186413,1965,X60
415,37103.40594,51683.15536,43.48788093,0.103490249,0.643381033,0.022664832,0.007282526,0.023282013,0.015984868,1.17E-05,1946.425616,Grade A
2557,77596.47319,90874.47963,25.15871171,0.193906435,0.780274999,0.008689384,0.002248707,0.036561948,0.10343449,0.056510696,1950.241829,X56
1569,57270.88544,75694.3061,20.26605273,0.248637902,0.76280797,0.02136569,0.052227421,0.028802585,0.226652261,0.00069313,1959,X46
2638,77430.08818,99454.02717,22.87636307,0.216391509,0.692119042,0.024401912,0.012469475,0.097616721,0.036255221,0.012631128,1948.288691,X56
4021,79376.00569,89243.48717,29.22856123,0.044322536,1.239927022,0.001206392,0.011810941,0.022254308,0.005154428,0.04526565,2006.465891,X70
1860,52603.86673,77158.4836,25.51294513,0.25186908,0.54875342,0.012519443,0.044112793,0.003016854,0.299185934,0.000748442,1972.39503,X46
2562,77241.98619,99286.39359,23.87778093,0.219378546,1.053496662,0.013009562,0.019602546,0.112185969,0.136131452,0.020466256,1953.945233,X56
2820,77536.58224,116797.3222,27.14273507,0.200241454,1.081754965,0.030248372,0.0061362,0.104214764,0.109973677,0.015818642,1950.975654,X56
2287,56026.45271,94095.74793,35.79381713,0.254303847,1.264223237,0.008583866,0.019297615,0.015604088,0.230655369,0.013084006,1968.068153,X52
2708,76803.08509,131276.4633,22.58441867,0.195268599,0.555090297,0.056129869,0.027253264,0.029603045,0.126581301,0.063917002,1955.072312,X56
1143,44000,60500,32.7,0.155,0.69,0.023,0.007,0.007,0.022,0.001,1983,X42
1563,51190.13736,77019.52652,26.86263722,0.21161772,0.787135938,0.013893171,0.031145029,0.018230624,0.216024019,3.95E-05,1966,X46
979,46800,69500,35,0.24,0.57,0.022,0.01,0.02,0.05,0,1939,X42
2088,67500,88000,31.7,0.248,1.16,0.017,0.011,0.028,0.022,0.001,1961,X52
920,37694.10395,75115.52818,35.32479554,0.221249866,0.71457624,0.028341586,0.024124742,0.078527868,0.027859643,0.002255513,1934.429082,Grade B
2649,77375.06533,119269.0165,24.66416237,0.200619846,1.092098849,0.002932699,0.014046327,0.102234971,0.085898234,0.044361327,1941.058085,X56
2850,67500,82500,29,0.051,1.07,0.006,0.007,0.006,0.01,0.04,1969,X60
1779,48547.91773,67794.87038,22.49437616,0.197759383,0.758420524,0.029388306,0.029542675,0.057339577,0.462420719,0.001169555,1951.491941,X46
500,49500,62000,25,0.202,0.461,0.02,0.013,0.03,0.057,0.001,1955,Grade B
3261,66261.9932,91723.68901,34.5228706,0.117831902,0.971077463,0.016430462,0.008149705,0.104229802,0.098070991,0.028269125,1986.73877,X60
3473,69998.08604,86748.93259,22.53813993,0.140813525,0.490427772,0.015761342,0.00763006,0.034880363,0.130675766,0.055866462,1988.34243,X65
945,39427.15016,62505.97528,33.1139631,0.178139386,0.516778607,0.013380303,0.005263896,0.00497454,0.091873203,0.002853571,1963.456758,Grade B
2214,63136,79222,28.9,0.232,1.188,0.023,0.022,0.058,0.064,0.001,1992,X52
1997,61500,80000,29,0.168,1.03,0.024,0.013,0.03,0.046,0.028,1968,X52
262,34440.4578,62232.91977,21.95292399,0.02652861,0.534876911,0.018967922,0.000975827,0.027688771,0.090890894,0.000800272,1943.131653,Grade A
3574,73894.84314,79791.67962,25.6626144,0.199841566,1.4161583,0.016265871,0.016794934,0.026613414,0.016992462,0.042492383,2011.333808,X65
3015,66681.36887,91381.24343,25.54327293,0.172492507,0.858310708,0.015650934,0.01005298,0.175533754,0.167278856,0.031667931,1981,X60
1279,55637.04118,76058.26666,24.50205319,0.255745676,0.732890069,0.023583325,0.011127625,0.000445684,0.092529111,0.000238632,1964,X42
1644,49935.85721,74136.39497,28.35332234,0.224236638,0.663008864,0.012970038,0.030736971,0.021382682,0.339064477,0.00153459,1969,X46
601,51000,63000,26.8,0.215,0.639,0.013,0.007,0.014,0.011,0.001,1957,Grade B
1754,53707.64059,72432.76765,27.491669,0.263218875,0.677268508,0.015301336,0.064223691,0.03446388,0.218099532,0.001700175,1962,X46
2916,71962.82164,91699.90068,30.07064682,0.142719719,1.149937154,0.01771668,0.011043458,0.066393136,0.095245087,0.001059278,1977,X60
2499,76728.60666,89422.96977,25.62483671,0.237224813,0.8244854,0.01724754,0.019414419,0.030659243,0.111570913,0.033431604,1950.388647,X56
1320,51012.71936,78355.61916,42.52727915,0.181646921,0.4956101,0.023365604,0.014793738,0.052131187,0.22326885,0.00756583,1977.44635,X42
468,35001.1574,52488.69971,23.90472366,0.100455512,0.48957203,0.0242851,0.018696541,0.029921063,0.134480251,0.001168846,1948.781786,Grade A
1239,58662.46468,71049.33388,32.73648794,0.195003342,0.862786853,0.021849273,0.017307794,0.032116373,0.17681646,0.000298962,1984,X42
118,36327.49449,56055.80734,21.24920571,0.053809329,0.250877821,0.0189896,0.005482195,0.022998643,0.013235299,0.000515829,1947,Grade A
3857,82545.8571,99838.57226,30.61647304,0.041558923,1.549049555,0.003986417,0.005881022,0.101406867,0.053039881,0.039579099,2007.865812,X70
592,44300,68000,36.5,0.206,0.583,0.014,0.007,0.009,0.012,0.001,1946,Grade B
2955,72782.48629,92547.25956,30.92900349,0.188064884,1.180286546,0.011976131,0.007543734,0.027675268,0.193854137,0.010188918,1987,X60
2664,77067.65125,84620.73954,23.45730524,0.157146187,1.202263529,0.022673361,0.02686556,0.070751179,0.080938148,0.006950982,1952.822598,X56
3796,77019.36128,96042.1865,28.13603076,0.080046994,0.532680097,0.002419552,0.016002176,0.074208118,0.305059381,0.07316804,2007.378329,X70
4049,80542.38569,99425.05443,28.86585422,0.00066919,1.431846763,0.002108814,0.009371914,0.079737488,0.160608254,0.068628436,2012.012864,X70
1511,54000,71000,26,0.231,0.732,0.021,0.005,0.012,0.223,0.001,1958,X46
2469,76880.5396,96650.84383,27.96705625,0.210487682,1.02996665,0.012298694,0.012320864,0.060898201,0.094399189,0.025076446,1951.776983,X56
3292,63962.44825,89158.15853,21.46801743,0.127164362,1.053562971,0.012536946,0.008835055,0.205892569,0.129757343,0.012169119,1975.207219,X60
658,43245.50857,68765.69109,35.37265013,0.135745899,0.433010243,0.026813249,0.00072128,0.105840209,0.07581999,0.000626364,1965,Grade B
2598,77196.49675,91922.3662,22.61821069,0.242132043,1.318801311,0.037031181,0.011529815,0.013049946,0.023422228,0.025778237,1947.606561,X56
610,51600,73600,35.7,0.228,0.881,0.03,0.019,0.011,0.17,0.001,1947,Grade B
2120,61000,75500,36,0.176,0.79,0.006,0.019,0.029,0.01,0.001,1969,X52
1857,50830.2021,67936.81674,26.46819797,0.214567823,0.834716669,0.020808044,0.050128024,0.051389326,0.331523424,0.002393221,1975.499665,X46
1212,58379.21239,73017.90922,33.85308601,0.1667936,0.625734316,0.023591533,0.008004321,0.026003494,0.043260012,0.002206154,1982,X42
164,33740.82482,51786.23799,33.80570941,0.118418872,0.372471214,0.016556736,0.024912917,0.009630338,0.079565433,0.001033768,1947.093167,Grade A
2679,76849.4453,104035.4074,24.10802913,0.144343613,0.572771669,0.010174596,0.010044275,0.020776129,0.06084012,0.012933352,1947.648501,X56
3008,63608.46693,80157.9342,23.4889663,0.255841809,1.410176255,0.017848392,0.011780516,0.254581712,0.134030619,0.033205232,1967,X60
3914,77081.85191,87151.48365,31.68568789,0.058300333,1.637565819,0.00231272,0.011117305,0.131382698,0.121383569,0.085494632,2011.0105,X70
1355,62377.23022,75744.53945,42.96567848,0.263860981,0.792596309,0.027551926,0.009298629,0.018958564,0.006114939,0.000469925,1972.133718,X42
1597,57678.51551,72692.99978,24.28346426,0.278629457,0.720025519,0.013014506,0.046400069,0.070097067,0.121693352,0.001149966,1957,X46
4002,81188.28677,95150.10757,30.51251286,0.033569666,1.631882284,0.002800159,0.014480756,0.065695484,0.209837362,0.070198507,2009.551417,X70
2651,76746.33603,113920.498,27.36369388,0.148681355,0.819685669,0.015978023,0.014850064,0.011452241,0.138316414,0.009813628,1963.654278,X56
184,32697.05256,56847.43534,40.56231288,0.093817671,0.300186403,0.008637193,0.019575213,0.001345099,0.177919884,0.002059015,1943.221085,Grade A
298,34582.76289,50753.2923,39.76948834,0.077117236,0.673940021,0.026373426,0.003881819,0.022503156,0.079791992,0.001390684,1948.486642,Grade A
25,35647.52653,48839.91079,39.66345493,0.091510123,0.395169055,0.017615492,0.024023649,0.030559016,0.065721562,0.002097592,1949,Grade A
726,54747.57266,80241.67228,18.67800467,0.237415426,0.806463749,0.025562409,0.030736842,0.05693613,0.100265655,0.000467279,1933,Grade B
2503,76869.20736,87897.3497,22.86421696,0.223988753,1.214127322,0.020010136,0.015109044,0.046167301,0.078935803,0.032264282,1951.95248,X56
665,39748.76326,72257.79022,32.20099175,0.241569233,0.389497478,0.02595464,0.007969768,0.079963432,0.121528987,0.002132151,1957,Grade B
2931,76061.76345,92561.89379,30.11441678,0.237182478,1.365771139,0.012557141,0.012494432,0.130424767,0.069298866,0.021055982,1979,X60
1688,56043.61475,74563.90814,27.11029728,0.237745532,0.891785143,0.006302425,0.077649655,0.036322172,0.233314685,0.000877596,1946,X46
4103,77859.23141,94358.62266,29.29484406,0.100044717,1.363753329,0.003018319,0.010050109,0.017162625,0.509907867,0.079391844,2013.80879,X70
3981,82501.52612,90222.54209,32.1699574,0.087380398,1.408860141,0.004313204,0.013076807,0.043911797,0.082627507,0.064284009,2007.306391,X70
2129,61500,73000,17.9,0.243,0.968,0.026,0.01,0.013,0.023,0.001,1965,X52
2036,63000,85000,29,0.271,1.14,0.016,0.025,0.05,0.37,0.002,1968,X52
944,38254.55374,79347.62015,35.10875565,0.202123891,0.623742897,0.019772921,0.023912376,0.098422056,0.027619442,0.000324567,1968.940576,Grade B
723,38900.88806,77874.0233,40.15845822,0.173736202,0.494907279,0.017188742,0.026185207,0.060113567,0.062308731,0.002075028,1938,Grade B
1489,49000,68500,40.8,0.248,0.928,0.025,0.013,0.034,0.034,0.001,1950,X46
1206,56568.24347,73757.34765,29.39594639,0.218491076,0.833377275,0.029011134,0.015322203,0.055356273,0.097992655,0.006066639,1950,X42
903,42052.78453,64327.13189,34.62533089,0.269632708,0.814218939,0.02285648,0.006240566,0.044080797,0.058135579,0.002197268,1957.696354,Grade B
444,33667.42401,44844.37997,35.85616788,0.092884095,0.45366051,0.015219827,0.005595551,0.020842003,0.026216449,0.000478123,1952.912446,Grade A
441,37244.6235,45054.66138,32.30880774,0.020070031,0.057487377,0.026190058,0.013626761,0.01268579,0.045836095,0.001488433,1946.835368,Grade A
3367,75002.09697,94630.11814,32.53029092,0.161067089,1.22656904,0.012266457,0.008146174,0.008194181,0.003525219,0.051785179,2012.979374,X65
1980,54500,69500,32,0.192,0.76,0.02,0.005,0.038,0.063,0.025,2001,X52
3088,60168.10729,100062.5388,26.53777881,0.107843867,1.249154849,0.016350905,0.003878398,0.078454378,0.007469525,0.020510179,1973,X60
1050,48800,78000,37.3,0.259,1.05,0.02,0.01,0.011,0.014,0.001,1951,X42
2384,76054.14075,98392.16063,31.22489846,0.253029071,1.304036248,0.014328273,0.018976635,0.084960487,0.148486915,0.000154042,1954,X56
3596,69658.63293,97193.1985,26.94802424,0.173032647,1.474457983,0.007559111,0.010603688,0.026930686,0.011558941,0.046486293,2002.8576,X65
1604,57961.22877,81210.41348,23.28395291,0.235752907,0.803224383,0.001456652,0.067622668,0.030426364,0.300251956,0.003113728,1955,X46
1060,48600,68000,39.7,0.163,1.02,0.007,0.007,0.012,0.033,0.001,2008,X42
2319,66821.94799,81348.76568,31.50594956,0.232807361,0.432938446,0.026868026,0.011451089,0.049777998,0.123283403,0.007243802,1959.38329,X52
1275,45818.68562,70684.91615,22.78245586,0.243795963,0.780221229,0.029870673,0.008944028,0.024673938,0.14840422,0.005070057,1970,X42
29,35038.99285,58834.87258,20.91771814,0.080292007,0.271014019,0.006156588,0.008257395,0.053513471,0.015363889,0.000155948,1940,Grade A
3048,68178.913,81736.64586,25.82377466,0.177018621,0.952014998,0.021026628,0.007856339,0.134433535,0.073983804,0.00967638,1982,X60
3991,78567.27628,90880.48941,31.69200914,0.072621447,1.593558802,0.00278343,0.010860453,0.069809214,0.151679724,0.05873414,2011.552337,X70
2995,63585.55793,106420.4821,24.57679781,0.186975426,1.269773116,0.011820003,0.012853763,0.081468579,0.101064122,0.035087523,1974,X60
248,34058.7837,51067.77628,38.2938564,0.033731379,0.094191207,0.01209947,0.0109933,0.009995797,0.093296717,0.001319055,1951.439673,Grade A
3329,72000,91000,29.2,0.07,1.41,0.003,0.011,0.017,0.007,0.041,2002,X65
3254,67105.9532,89659.46045,30.39277095,0.206864787,1.009973665,0.016969332,0.006489025,0.126652031,0.169342061,0.042628876,1983.204466,X60
3623,72404.72045,81575.30071,22.60745845,0.160975444,1.407936854,0.015779264,0.015583217,0.004833761,0.005735933,0.019752926,1995.171325,X65
3908,78353.89055,100138.0743,30.7235621,0.072771393,1.28064068,0.00171307,0.01673399,0.009619564,0.169013513,0.096117084,2006.695904,X70
580,40900,63000,42,0.196,0.423,0.018,0.005,0.016,0.021,0.001,1951,Grade B
1269,54852.29573,71854.4116,34.56928277,0.132765761,0.901760443,0.005051112,0.024331703,0.021298722,0.128871872,0.005498104,1941,X42
3839,79092.35237,95224.56577,31.32053273,0.070249039,1.292830615,0.00174779,0.012095523,0.042918785,0.05639645,0.053011305,2005.214909,X70
629,46773,74686,36.7,0.254,0.676,0.023,0.017,0.022,0.064,0.001,1957,Grade B
3550,71324.51506,90539.36624,39.89424798,0.060276522,1.285527842,0.002904947,0.011571997,0.049267707,0.075851285,0.06233446,2005.16733,X65
1967,54500,76000,32,0.255,1.049,0.022,0.017,0.024,0.04,0.003,1955,X52
797,41088.3281,67831.39127,41.61091513,0.143910626,0.496241552,0.016931763,0.021511824,0.108613077,0.014891509,0.000862662,1969.070157,Grade B
3600,71325.8707,84893.81962,28.01547287,0.112783419,1.523784811,0.006402478,0.017776467,0.033105515,0.000269768,0.045782282,2013.988039,X65
